O,A-1,A-2,A-3,A-4,A-5,A-all,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-all
2.75,0.392857143,0.107142857,0.035714286,0.035714286,0.035714286,3.071428571,-0.321428571,-0.285714286,-0.25,-0.071428571,0.285714286,0.0,-0.285714286,0.357142857,2.285714286
2.75,0.464285714,0.321428571,0.178571429,0.214285714,0.214285714,3.142857143,-0.607142857,-0.178571429,-0.392857143,-0.285714286,0.357142857,0.107142857,-0.321428571,0.535714286,2.535714286
2.75,0.5,0.25,0.107142857,0.142857143,0.25,3.142857143,-0.535714286,0.071428571,-0.392857143,-0.142857143,0.285714286,0.0,-0.25,0.321428571,2.428571429
2.75,0.321428571,0.178571429,0.321428571,0.321428571,-0.035714286,3.214285714,-0.428571429,0.0,-0.178571429,-0.142857143,-0.071428571,0.107142857,-0.357142857,0.285714286,2.678571429
2.75,0.321428571,0.107142857,0.321428571,0.357142857,0.071428571,3.285714286,-0.535714286,-0.107142857,-0.25,-0.071428571,0.25,0.25,-0.214285714,0.035714286,2.464285714
2.75,0.321428571,0.214285714,0.214285714,0.178571429,0.035714286,3.142857143,-0.178571429,-0.035714286,-0.214285714,0.0,-0.571428571,0.214285714,-0.071428571,0.107142857,2.5
2.75,-0.178571429,-0.142857143,-0.107142857,-0.178571429,-0.142857143,2.642857143,-0.035714286,-0.035714286,-0.035714286,0.0,0.0,-0.178571429,-0.035714286,0.0,2.678571429
2.75,0.428571429,0.392857143,0.357142857,0.214285714,0.25,2.892857143,-0.214285714,-0.035714286,-0.107142857,-0.142857143,0.107142857,-0.107142857,0.0,0.464285714,2.714285714
2.75,0.107142857,0.178571429,0.071428571,0.178571429,-0.25,3.0,-0.25,0.035714286,-0.214285714,-0.392857143,-0.642857143,0.107142857,-0.214285714,0.071428571,2.107142857
2.75,0.178571429,-0.321428571,0.178571429,0.214285714,-0.142857143,2.821428571,0.0,0.178571429,0.035714286,0.142857143,0.142857143,0.071428571,0.0,0.25,2.642857143
2.75862069,0.034482759,-0.068965517,0.137931034,0.24137931,-0.24137931,2.827586207,-0.034482759,0.172413793,0.034482759,0.103448276,-0.448275862,0.034482759,-0.034482759,0.24137931,2.655172414
2.75862069,0.103448276,0.103448276,0.206896552,0.137931034,-0.344827586,2.965517241,-0.517241379,-0.103448276,-0.275862069,-0.24137931,-0.310344828,0.068965517,-0.206896552,0.275862069,2.551724138
2.75862069,0.206896552,0.172413793,0.068965517,0.103448276,0.034482759,3.103448276,-0.551724138,0.034482759,-0.24137931,-0.103448276,0.206896552,0.103448276,-0.310344828,-0.24137931,2.620689655
2.75862069,0.551724138,0.172413793,0.137931034,0.068965517,-0.068965517,3.24137931,-0.068965517,-0.103448276,-0.068965517,0.034482759,-0.310344828,-0.068965517,0.103448276,0.310344828,2.586206897
2.75862069,-0.379310345,-0.137931034,-0.068965517,-0.034482759,-0.172413793,2.448275862,-0.068965517,-0.034482759,-0.103448276,0.034482759,0.24137931,-0.137931034,-0.137931034,0.206896552,2.793103448
2.75862069,0.172413793,0.034482759,0.0,-0.034482759,0.034482759,2.862068966,-0.517241379,0.0,-0.344827586,-0.068965517,0.068965517,-0.206896552,-0.172413793,0.137931034,2.413793103
2.75862069,0.068965517,0.206896552,0.172413793,0.034482759,0.034482759,2.965517241,-0.379310345,-0.068965517,-0.172413793,-0.172413793,-0.103448276,-0.137931034,-0.103448276,-0.206896552,2.586206897
2.75862069,0.103448276,0.0,-0.068965517,-0.103448276,-0.24137931,3.103448276,-0.310344828,-0.275862069,-0.103448276,-0.275862069,-0.551724138,-0.206896552,-0.137931034,-0.103448276,2.620689655
2.75862069,0.137931034,-0.068965517,0.448275862,0.172413793,-0.172413793,3.034482759,0.034482759,-0.034482759,0.103448276,-0.206896552,-0.379310345,0.068965517,0.24137931,0.379310345,2.655172414
2.75862069,0.103448276,-0.103448276,0.0,-0.172413793,-0.137931034,2.896551724,-0.103448276,-0.034482759,-0.068965517,0.103448276,-0.034482759,-0.344827586,-0.034482759,0.206896552,2.724137931
2.75862069,0.0,0.0,-0.103448276,-0.172413793,-0.034482759,3.068965517,-0.068965517,0.0,0.034482759,0.0,-0.620689655,-0.206896552,-0.034482759,0.068965517,2.344827586
2.75862069,0.310344828,0.172413793,-0.137931034,-0.034482759,0.103448276,3.137931034,-0.172413793,0.068965517,0.0,0.275862069,-0.413793103,-0.275862069,-0.275862069,0.068965517,2.724137931
2.764705882,0.117647059,-0.264705882,0.264705882,0.117647059,-0.205882353,3.088235294,0.0,0.088235294,-0.058823529,0.0,-0.235294118,-0.058823529,0.029411765,0.352941176,2.588235294
2.764705882,0.176470588,0.088235294,0.323529412,0.058823529,0.058823529,2.941176471,0.0,0.0,0.0,0.058823529,-0.147058824,-0.029411765,0.0,0.352941176,2.558823529
2.764705882,-0.117647059,0.088235294,0.205882353,0.264705882,-0.294117647,2.941176471,-0.294117647,-0.029411765,-0.294117647,-0.235294118,-0.411764706,0.0,-0.176470588,0.147058824,2.558823529
2.764705882,0.5,0.205882353,0.088235294,-0.058823529,0.088235294,3.117647059,-0.264705882,0.117647059,-0.294117647,-0.264705882,0.441176471,-0.058823529,-0.029411765,0.352941176,2.588235294
2.764705882,0.382352941,0.176470588,0.323529412,0.205882353,0.235294118,3.058823529,-0.529411765,0.0,-0.235294118,0.147058824,-0.117647059,0.0,-0.205882353,0.411764706,2.529411765
2.764705882,0.323529412,-0.088235294,0.058823529,0.205882353,-0.058823529,3.117647059,0.176470588,0.323529412,0.147058824,0.294117647,-0.235294118,0.117647059,0.235294118,0.382352941,2.676470588
2.764705882,0.176470588,-0.147058824,0.088235294,-0.058823529,-0.058823529,2.970588235,-0.058823529,0.029411765,0.0,0.029411765,-0.058823529,0.029411765,0.058823529,0.235294118,2.794117647
2.769230769,0.230769231,0.153846154,-0.076923077,-0.307692308,0.192307692,2.846153846,-0.5,-0.115384615,-0.192307692,-0.115384615,0.384615385,-0.115384615,-0.346153846,0.153846154,2.807692308
2.769230769,0.115384615,0.038461538,0.153846154,0.076923077,-0.192307692,2.961538462,-0.115384615,-0.076923077,0.076923077,-0.230769231,-0.423076923,-0.346153846,-0.038461538,0.115384615,2.576923077
2.769230769,0.5,0.230769231,-0.192307692,0.0,0.230769231,3.0,-0.269230769,-0.038461538,0.038461538,0.038461538,0.346153846,-0.192307692,-0.192307692,0.384615385,2.692307692
2.769230769,0.153846154,0.192307692,0.153846154,0.269230769,-0.038461538,3.115384615,-0.5,0.0,-0.230769231,0.115384615,-0.269230769,-0.076923077,-0.076923077,0.115384615,2.653846154
2.769230769,0.192307692,0.115384615,0.0,-0.076923077,0.153846154,2.653846154,0.115384615,0.192307692,0.192307692,0.384615385,0.346153846,-0.038461538,0.192307692,0.5,2.846153846
2.769230769,0.269230769,0.076923077,-0.038461538,-0.076923077,0.192307692,2.769230769,-0.269230769,0.192307692,-0.115384615,0.0,0.538461538,-0.384615385,0.038461538,0.461538462,2.576923077
2.769230769,0.038461538,0.076923077,-0.076923077,-0.269230769,0.0,2.807692308,-0.538461538,0.153846154,-0.269230769,-0.038461538,0.423076923,-0.423076923,0.076923077,0.346153846,2.692307692
2.769230769,0.269230769,-0.038461538,0.038461538,0.0,-0.076923077,2.846153846,-0.076923077,-0.115384615,-0.038461538,-0.076923077,0.076923077,0.0,0.0,0.0,2.538461538
2.769230769,0.423076923,0.153846154,0.423076923,0.153846154,0.115384615,2.884615385,-0.384615385,-0.269230769,-0.153846154,-0.269230769,-0.076923077,-0.153846154,-0.153846154,0.307692308,2.615384615
2.769230769,0.038461538,0.0,0.038461538,-0.153846154,-0.076923077,2.923076923,-0.384615385,0.076923077,-0.115384615,0.0,0.423076923,0.115384615,-0.230769231,0.038461538,2.576923077
2.769230769,0.230769231,0.153846154,0.115384615,0.038461538,-0.038461538,2.961538462,-0.461538462,0.153846154,-0.346153846,-0.115384615,0.153846154,0.0,-0.230769231,0.269230769,2.769230769
2.769230769,0.269230769,0.115384615,-0.230769231,-0.423076923,0.038461538,2.961538462,-0.653846154,-0.115384615,-0.269230769,-0.230769231,-0.192307692,-0.307692308,-0.115384615,0.269230769,2.576923077
2.769230769,0.230769231,0.307692308,0.192307692,0.153846154,-0.153846154,2.961538462,-0.346153846,-0.269230769,-0.115384615,-0.076923077,-0.346153846,-0.115384615,-0.192307692,0.0,2.653846154
2.769230769,0.307692308,0.230769231,0.230769231,0.269230769,0.115384615,3.0,-0.538461538,-0.115384615,-0.5,0.076923077,0.153846154,0.0,-0.384615385,0.423076923,2.692307692
2.769230769,0.5,0.230769231,0.076923077,0.076923077,0.307692308,3.0,-0.692307692,-0.307692308,-0.307692308,-0.230769231,0.384615385,0.0,-0.153846154,0.5,2.461538462
2.769230769,0.384615385,0.192307692,0.153846154,0.115384615,0.076923077,3.115384615,-0.769230769,-0.423076923,-0.307692308,0.076923077,0.0,0.038461538,-0.230769231,0.192307692,2.576923077
2.769230769,0.423076923,0.461538462,0.461538462,0.346153846,0.269230769,3.115384615,-0.230769231,0.115384615,-0.192307692,-0.153846154,-0.307692308,0.038461538,-0.346153846,-0.230769231,2.5
2.769230769,0.269230769,0.153846154,0.076923077,-0.153846154,-0.115384615,3.153846154,-0.346153846,-0.692307692,0.038461538,-0.423076923,-0.538461538,-0.076923077,-0.192307692,0.076923077,2.461538462
2.769230769,0.230769231,-0.153846154,0.230769231,0.230769231,-0.230769231,3.192307692,-0.538461538,-0.153846154,-0.269230769,-0.192307692,-0.269230769,0.076923077,-0.153846154,0.269230769,2.423076923
2.769230769,0.461538462,0.269230769,0.230769231,0.269230769,0.076923077,3.192307692,-0.269230769,-0.115384615,-0.269230769,-0.038461538,-0.076923077,0.0,-0.307692308,0.269230769,2.423076923
2.769230769,0.269230769,0.230769231,0.192307692,-0.038461538,-0.307692308,3.038461538,0.153846154,0.038461538,-0.076923077,0.0,0.115384615,-0.615384615,0.038461538,-0.615384615,2.5
2.769230769,0.384615385,0.0,0.461538462,0.115384615,-0.230769231,3.230769231,-0.269230769,0.0,-0.115384615,0.076923077,-0.346153846,-0.038461538,-0.307692308,-0.384615385,2.423076923
2.769230769,0.153846154,0.038461538,0.346153846,0.153846154,0.0,3.038461538,-0.115384615,0.0,-0.038461538,0.038461538,-0.076923077,0.307692308,-0.115384615,0.576923077,2.384615385
2.769230769,-0.038461538,0.038461538,-0.769230769,-0.461538462,-0.115384615,2.730769231,-0.076923077,0.153846154,-0.076923077,0.038461538,-0.115384615,0.038461538,0.0,0.230769231,2.769230769
2.769230769,0.384615385,0.269230769,0.346153846,0.269230769,-0.269230769,3.192307692,0.0,-0.115384615,-0.230769231,-0.038461538,-0.423076923,-0.115384615,-0.038461538,-0.692307692,2.576923077
2.769230769,0.307692308,0.153846154,0.346153846,0.230769231,0.0,3.423076923,-0.192307692,-0.076923077,-0.153846154,0.038461538,-0.115384615,-0.115384615,-0.230769231,0.538461538,2.692307692
2.769230769,0.346153846,-0.038461538,0.230769231,0.076923077,-0.115384615,2.961538462,-0.192307692,0.0,0.0,-0.384615385,0.0,0.076923077,-0.115384615,0.346153846,2.538461538
2.769230769,0.076923077,0.115384615,0.076923077,0.076923077,-0.346153846,3.038461538,0.076923077,0.038461538,-0.192307692,0.038461538,-0.5,0.0,-0.115384615,0.230769231,2.5
2.769230769,0.307692308,0.269230769,0.230769231,0.076923077,0.0,3.384615385,-0.153846154,0.192307692,-0.115384615,0.038461538,-0.153846154,0.153846154,0.115384615,-0.769230769,2.538461538
2.769230769,0.230769231,0.307692308,0.230769231,0.192307692,0.115384615,3.192307692,0.115384615,0.0,-0.115384615,0.0,0.115384615,-0.307692308,-0.153846154,-0.576923077,2.346153846
2.769230769,0.307692308,0.269230769,0.038461538,0.0,-0.192307692,2.807692308,-0.038461538,-0.076923077,0.0,-0.038461538,-0.038461538,0.115384615,-0.076923077,0.384615385,2.576923077
2.769230769,0.115384615,0.038461538,0.038461538,-0.076923077,-0.076923077,2.846153846,-0.230769231,0.115384615,0.0,-0.115384615,0.115384615,0.076923077,-0.192307692,0.307692308,2.576923077
2.771428571,0.085714286,0.257142857,-0.514285714,-0.228571429,-0.2,2.685714286,0.314285714,0.342857143,0.0,0.057142857,-0.714285714,-0.257142857,0.142857143,0.342857143,2.828571429
2.771428571,-0.057142857,0.057142857,0.142857143,-0.114285714,0.114285714,3.028571429,-0.542857143,-0.028571429,-0.085714286,0.0,0.257142857,-0.114285714,-0.257142857,0.4,2.6
2.771428571,0.028571429,-0.257142857,0.2,0.257142857,0.057142857,3.085714286,-0.228571429,-0.142857143,-0.057142857,0.114285714,0.2,-0.314285714,-0.114285714,0.428571429,2.685714286
2.785714286,0.178571429,0.214285714,-0.107142857,-0.142857143,-0.071428571,3.107142857,-0.178571429,-0.107142857,-0.107142857,-0.25,-0.035714286,0.0,-0.25,0.214285714,2.535714286
2.785714286,0.214285714,0.142857143,0.071428571,-0.142857143,-0.107142857,2.928571429,-0.5,0.0,-0.392857143,-0.071428571,0.178571429,-0.071428571,-0.25,0.321428571,2.357142857
2.785714286,0.107142857,0.035714286,0.142857143,0.0,0.035714286,3.071428571,-0.107142857,0.107142857,-0.392857143,0.107142857,0.107142857,-0.035714286,-0.25,0.285714286,2.678571429
2.785714286,0.285714286,0.321428571,0.178571429,0.214285714,0.107142857,3.214285714,-0.357142857,0.035714286,-0.285714286,-0.178571429,0.285714286,-0.071428571,-0.107142857,0.464285714,2.5
2.785714286,0.214285714,0.285714286,0.0,-0.142857143,-0.178571429,3.0,-0.25,-0.035714286,-0.285714286,-0.107142857,-0.178571429,-0.25,-0.392857143,0.142857143,2.5
2.785714286,0.071428571,0.142857143,0.035714286,0.035714286,0.0,2.892857143,-0.25,0.107142857,-0.035714286,0.035714286,0.107142857,0.0,-0.107142857,-0.107142857,2.678571429
2.785714286,0.285714286,0.357142857,0.142857143,0.071428571,0.178571429,3.178571429,-0.25,0.178571429,-0.035714286,0.214285714,0.321428571,0.142857143,-0.142857143,0.321428571,2.5
2.785714286,-0.035714286,0.0,0.178571429,-0.035714286,-0.357142857,2.821428571,-0.178571429,0.107142857,-0.107142857,0.107142857,-0.321428571,0.071428571,-0.142857143,0.285714286,2.678571429
2.785714286,-0.142857143,0.0,0.428571429,0.214285714,-0.178571429,2.714285714,0.142857143,0.178571429,-0.214285714,-0.071428571,-0.535714286,0.142857143,-0.071428571,0.285714286,2.75
2.785714286,-0.214285714,-0.25,0.107142857,-0.035714286,-0.107142857,2.821428571,0.0,-0.464285714,-0.035714286,0.25,0.392857143,0.0,0.178571429,0.464285714,2.75
2.785714286,0.178571429,-0.107142857,0.285714286,0.107142857,-0.285714286,2.892857143,-0.107142857,0.214285714,-0.071428571,-0.321428571,-0.5,0.214285714,-0.142857143,0.214285714,2.571428571
2.785714286,0.214285714,0.107142857,0.178571429,0.178571429,-0.142857143,2.928571429,-0.5,-0.321428571,-0.142857143,-0.142857143,-0.428571429,-0.071428571,-0.035714286,0.035714286,2.428571429
2.785714286,0.142857143,-0.107142857,0.214285714,0.142857143,-0.428571429,2.928571429,-0.035714286,-0.142857143,0.0,-0.285714286,-0.142857143,-0.107142857,-0.142857143,0.25,2.535714286
2.785714286,0.428571429,0.214285714,-0.035714286,0.142857143,0.107142857,3.035714286,-0.107142857,-0.035714286,-0.107142857,-0.107142857,-0.107142857,0.035714286,-0.285714286,0.357142857,2.607142857
2.785714286,0.0,-0.071428571,0.142857143,0.178571429,-0.178571429,3.035714286,-0.035714286,-0.071428571,0.035714286,-0.071428571,-0.035714286,0.178571429,-0.071428571,0.535714286,2.857142857
2.785714286,0.178571429,0.178571429,0.107142857,0.142857143,-0.035714286,3.035714286,-0.428571429,-0.071428571,-0.214285714,-0.035714286,0.214285714,0.107142857,-0.357142857,0.25,2.714285714
2.785714286,0.071428571,0.214285714,0.071428571,-0.071428571,0.035714286,3.071428571,-0.357142857,-0.5,-0.035714286,-0.107142857,0.5,-0.5,-0.071428571,0.535714286,2.357142857
2.785714286,0.5,0.25,0.392857143,0.214285714,0.142857143,3.142857143,-0.535714286,0.0,-0.321428571,-0.035714286,0.321428571,0.25,-0.25,0.535714286,2.392857143
2.785714286,0.285714286,0.071428571,0.321428571,0.214285714,0.035714286,3.178571429,-0.357142857,-0.035714286,-0.25,0.035714286,0.0,-0.285714286,-0.178571429,0.321428571,2.5
2.785714286,0.321428571,0.142857143,0.214285714,0.178571429,0.035714286,3.214285714,-0.285714286,-0.178571429,-0.178571429,-0.571428571,-0.607142857,0.107142857,-0.178571429,0.285714286,2.392857143
2.793103448,0.448275862,0.172413793,0.0,0.24137931,0.0,3.137931034,-0.206896552,-0.034482759,-0.103448276,-0.034482759,-0.24137931,-0.103448276,-0.206896552,0.137931034,2.517241379
2.793103448,0.137931034,0.137931034,0.0,-0.068965517,-0.24137931,2.931034483,-0.517241379,-0.103448276,-0.034482759,-0.172413793,-0.275862069,-0.310344828,-0.310344828,0.0,2.517241379
2.793103448,-0.034482759,-0.172413793,0.103448276,-0.103448276,0.034482759,2.896551724,0.0,-0.103448276,-0.137931034,-0.034482759,-0.482758621,-0.103448276,-0.068965517,0.172413793,2.620689655
2.793103448,0.344827586,0.0,0.103448276,0.24137931,-0.172413793,3.068965517,-0.310344828,-0.103448276,-0.034482759,-0.24137931,-0.655172414,-0.068965517,-0.379310345,0.068965517,2.448275862
2.793103448,0.172413793,0.137931034,0.310344828,0.068965517,-0.172413793,3.068965517,-0.24137931,0.068965517,-0.172413793,0.068965517,-0.448275862,-0.068965517,-0.172413793,0.137931034,2.689655172
2.793103448,0.103448276,0.103448276,-0.034482759,-0.068965517,0.034482759,2.896551724,-0.482758621,0.0,-0.172413793,-0.068965517,-0.275862069,-0.310344828,-0.137931034,0.068965517,2.655172414
2.793103448,-0.068965517,-0.034482759,0.0,0.034482759,-0.172413793,2.620689655,0.068965517,-0.068965517,-0.034482759,0.034482759,-0.206896552,-0.068965517,0.103448276,0.0,2.75862069
2.793103448,0.379310345,0.24137931,0.172413793,0.034482759,-0.068965517,3.24137931,0.068965517,0.068965517,0.24137931,0.137931034,-0.068965517,-0.310344828,0.172413793,0.310344828,2.517241379
2.793103448,0.137931034,0.034482759,-0.137931034,-0.620689655,0.034482759,3.068965517,-0.172413793,0.034482759,-0.034482759,0.24137931,0.448275862,-0.172413793,0.068965517,0.275862069,2.724137931
2.793103448,0.379310345,0.24137931,0.137931034,0.034482759,0.068965517,3.068965517,0.137931034,0.172413793,0.068965517,0.034482759,-0.344827586,0.103448276,-0.068965517,0.206896552,2.482758621
2.793103448,0.448275862,-0.068965517,0.310344828,0.034482759,0.103448276,3.034482759,-0.034482759,0.0,0.275862069,0.068965517,0.0,-0.379310345,0.103448276,0.551724138,2.75862069
2.793103448,0.310344828,0.206896552,0.103448276,0.206896552,0.206896552,3.206896552,-0.379310345,0.068965517,-0.137931034,-0.206896552,0.103448276,-0.275862069,-0.413793103,0.172413793,2.620689655
2.793103448,-0.482758621,-0.310344828,0.137931034,0.206896552,-0.103448276,2.24137931,0.517241379,0.413793103,0.448275862,0.413793103,-0.034482759,0.344827586,0.482758621,0.482758621,2.931034483
2.793103448,-0.275862069,0.034482759,-0.172413793,-0.137931034,-0.034482759,2.689655172,-0.103448276,0.103448276,0.103448276,0.0,0.0,0.24137931,-0.034482759,0.482758621,2.862068966
2.793103448,0.034482759,0.206896552,0.206896552,-0.344827586,0.034482759,2.965517241,-0.482758621,0.0,-0.137931034,0.137931034,0.517241379,-0.379310345,-0.172413793,0.310344828,2.689655172
2.793103448,0.448275862,0.275862069,0.275862069,0.172413793,0.172413793,2.965517241,-0.172413793,0.24137931,0.0,0.068965517,0.0,0.068965517,-0.034482759,0.551724138,2.620689655
2.793103448,0.344827586,0.137931034,0.172413793,0.137931034,-0.034482759,3.034482759,-0.551724138,-0.068965517,-0.206896552,-0.068965517,0.068965517,-0.344827586,-0.344827586,0.275862069,2.586206897
2.793103448,0.275862069,0.137931034,0.137931034,-0.137931034,0.068965517,3.068965517,-0.379310345,0.103448276,-0.206896552,-0.068965517,0.379310345,0.0,-0.172413793,0.482758621,2.586206897
2.793103448,0.413793103,0.206896552,0.379310345,0.206896552,0.034482759,3.137931034,-0.275862069,-0.137931034,-0.344827586,-0.137931034,-0.448275862,0.206896552,-0.24137931,0.413793103,2.482758621
